,count,hate_speech,offensive_language,neither,class,tweet,preprocessed_tweets
19746,3,3,0,0,0,RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,rt oh good hate chines peopl fuck zipperhead
19747,3,0,3,0,1,RT @nick_sodano: Dis bitch jus blew my high,rt di bitch ju blew high
19748,3,0,2,1,1,RT @nicki3pretty: Sooo many classless hoes&#8230;not enough ladies!,rt sooo mani classless hoe not enough ladi
19749,3,1,2,0,1,RT @nickleberry_fin: You know a girl is a hoe if her Instagram isn't private,rt know girl hoe instagram privat
19750,3,1,2,0,1,RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,rt better b manchurian candid think abt bitch abt polici scream racism
19751,3,0,3,0,1,RT @nicoleageniie: @kenzayye is a pussy,rt pussi
19752,3,0,1,2,2,"RT @nicoleyyrosiee: Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of ""Yankees suck"" I love baseba&#8230;",rt rememb yanke boston crowd cheer usa instead yanke suck love baseba
19753,3,0,0,3,2,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,rt secretli yanke fan admit day
19754,3,0,0,3,2,RT @nikaaaa3: Yankees winnnn!!! &#128153;,rt yanke winnnn
19755,3,0,3,0,1,"RT @nikejap: Bae: go talk to your other hoes
Me: http://t.co/WjFjmsf8aV",rt bae go talk hoe
19756,3,0,3,0,1,RT @nikkiconner13: Panera with my bottom bitch @iSpeakMut,rt panera bottom bitch
19757,3,0,2,1,1,"RT @nikkilenn: Big dreams, cause that small goal shit is for the birds.",rt big dream caus small goal shit bird
19758,3,0,3,0,1,"RT @nikkilenn: I promise, the last thing you wanna do is be a bitch to my sister in front of me. Don't poke the lion ..",rt promis last thing wanna bitch sister front poke lion
19759,3,0,3,0,1,RT @nishachante__: &#8220;@viaNAWF: Twitpic your reaction if you find out the love of your life selling pussy/sold pussy on backpage&#8221; http://t.co&#8230;,rt twitpic reaction find love life sell pussi sold pussi backpag
19760,3,0,1,2,2,"RT @nobeynobe: ""@Markie__Marc: https://t.co/mXGcCcahSC"" trash",rt trash
19761,3,1,2,0,1,RT @noblockheads: CEO tells Daily Show &#8216;mentally retarded&#8217; could work for $2: &#8216;You&#8217;re worth what you&#8217;re worth&#8217; http://t.co/IdivWBjqPA,rt ceo tell daili show mental retard could work worth worth
19762,3,0,2,1,1,RT @nofuks007: Shout out to all the bitches who don't have to dress half naked to get a mans &#128694;attention. Stay classy!,rt shout bitch dress half nake get man attent stay classi
19763,3,0,3,0,1,"RT @nogoodmichael: if ur mine, its obvious people are gna hit on u cause ur obviously attractive. but if u flirt back its a problem bitch",rt ur mine obviou peopl gna hit u caus ur obvious attract u flirt back problem bitch
19764,3,0,3,0,1,"RT @noobde: I'm rich, bitch. http://t.co/sPLd2zIBLe",rt rich bitch
19765,3,0,3,0,1,RT @northphilliest: &#128514;&#128514;&#128514; RT @curbyourhoe: AO got bitches at home scrolling IG like ... http://t.co/MMaeo2gwES,rt rt ao got bitch home scroll ig like
19766,3,0,3,0,1,"RT @northsidegreg: My favorite @OpieRadio line so far has to be ""being blind must suck, because you can't ever be an asshole."" Made me ""ho&#8230;",rt favorit line far blind must suck ever asshol made ho
19767,3,1,2,0,1,RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,rt aw hoe hate girl look like dude
19768,3,0,3,0,1,RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb,rt see bae retweet mention hoe
19769,3,0,3,0,1,"RT @nrana777: girl logic: ""if I say bye I don't actually mean it""

then don't fucken say bye you dumb bitch.",rt girl logic say bye actual mean fucken say bye dumb bitch
19770,3,0,3,0,1,RT @nunnie_babee: Smoke good weed with a bad bitch,rt smoke good weed bad bitch
19771,3,0,3,0,1,"RT @nuteIla: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/2aUevEEaWN",rt wtf ling ling least calcul circumfer threw ass circl
19772,3,0,0,3,2,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;,rt accept al icebucketchalleng amp challeng
19773,3,0,3,0,1,RT @o_youmad: You a hoe &#8220;@VillageBae: I just thought you were cute that&#8217;s why I kissed you&#8230;&#8221;,rt hoe thought cute kiss
19774,3,0,3,0,1,RT @obehi007: &#8220;@_Saaani: @obehi007 Wetin happen ?&#8221;our school will just be behaving like pussies,rt wetin happen school behav like pussi
19775,3,0,3,0,1,"RT @obey_jrock__: So not ready for the ""new year, new me"" tweet bullshit to come
You the same hoe you was last year
Chill the fuck out",rt not readi new year new tweet bullshit come hoe last year chill fuck
19776,3,0,3,0,1,RT @obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/y1t8CTQn4U,rt true ride die bitch
19777,3,2,1,0,0,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;",rt stfu hoe rt proud african american proud african american proud white racist
19778,3,0,3,0,1,"RT @obscurespinosa: I see people tweeting ""what if the purge comes to my city"" bitch the purge ain't no tour",rt see peopl tweet purg come citi bitch purg tour
19779,3,2,0,1,0,RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,rt ann coulter admit fox news america negro problem crime tcot gettingr
19780,3,0,1,2,2,RT @ochocinco: If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...,rt girl camp overnight buy iphon pee pee trash
19781,3,1,2,0,1,RT @ockfromdablock: I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no bitch&#128548; http://t.co/sulNMnC&#8230;,rt go crazi anim like grab mama like go like bitch
19782,3,0,3,0,1,"RT @oddfuckingtaco: ""If I was a girl like that u would probably eat my pussy"" - Jasper",rt girl like u would probabl eat pussi jasper
19783,3,0,3,0,1,RT @oddfuckingtaco: Damn I hate a bitch that like to argue and shit,rt damn hate bitch like argu shit
19784,6,0,6,0,1,RT @oddfuckingtaco: https://t.co/nkCXCZwrXa my nigga really tried to save his bitch lol,rt nigga realli tri save bitch lol
19785,3,0,3,0,1,RT @odotkay: Mother's Day is n 16 mins. Y'all bitches picked y'all kids up from yo mama house so u can have 24hrs of custody n Instagram p&#8230;,rt mother day n min bitch pick kid yo mama hous u hr custodi n instagram p
19786,3,0,3,0,1,"RT @officialbskip: I want a crazy bitch, they be loyal af &#128553;",rt want crazi bitch loyal af
19787,3,0,3,0,1,RT @officialmckell: &amp; ima eat that pussy all filthy &#128525;,rt amp ima eat pussi filthi
19788,6,2,4,0,1,RT @ogkaykay_: y'all hoes so annoying &#128530;,rt hoe annoy
19789,3,0,3,0,1,RT @ogkels_: brought to you by bad bitches and good weed,rt brought bad bitch good weed
19790,3,0,3,0,1,"RT @oh_sh1t: Damn, I got bitches *kanye voice*",rt damn got bitch kany voic
19791,3,0,3,0,1,RT @ohhdatsbrucie: I can't be worried bout no bitch cause that bitch could be somewhere sucking dick,rt worri bout bitch caus bitch could somewher suck dick
19792,3,0,3,0,1,"RT @ohhshedopee: I won't love you, I can't love you
Unless that pussy got some super powers",rt love love unless pussi got super power
19793,3,0,1,2,2,"RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;",rt crazi femal cheat wrong everi type hoe guy cheat justif
19794,3,0,3,0,1,RT @ohmyjizzitsliv_: You're the biggest cunt I know,rt biggest cunt know
19795,3,0,3,0,1,"RT @ohuhwhoops: Stacy's mom doesn't have shit going on.

Twitter bitches have it all.",rt staci mom shit go twitter bitch
19796,3,0,2,1,1,RT @oliviadesanfoot: this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,rt annoy im gonna vomit annoy bc littl bitch
19797,3,0,3,0,1,RT @olmelonhead: bitches be acting different! &#128514; buuut it's cool! &#128129;,rt bitch act differ buuut cool
19798,6,0,6,0,1,RT @olmelonhead: when bitches spread rumors about you ; &#128520; https://t.co/21wOvyB50m,rt bitch spread rumor
19799,3,0,3,0,1,"RT @omfgarsal: hoes be like ""i'm a virgin"". http://t.co/NriPMCPnge",rt hoe like virgin
19800,3,0,3,0,1,"RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;",rt kim kardashian make million app purchas game call dumb bitch damn gen
19801,3,0,3,0,1,"RT @omfgmeezy: maybe 

nobody 

likes 

you 

because 

you're 

a 

bitch",rt mayb nobodi like bitch
19802,3,1,2,0,1,"RT @omfgmeezy: she stole my shit, what a little niglet.",rt stole shit littl niglet
19803,3,0,3,0,1,"RT @onDAT_Othershit: I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches",rt swear yung nigga use wanna heartbreak kid rt shawn micheal amp razor ramon bitch
19804,3,1,0,2,2,RT @ooxlexx: I can't stand to be around ghetto girls.&#128134;,rt stand around ghetto girl
19805,3,0,3,0,1,RT @oroozco16: &#8220;@Tonymartinezz15: Some bitches need to get a life &#128175;&#128079;&#128524;&#8221;,rt bitch need get life
19806,3,0,3,0,1,"RT @ortiz_jaylene: I'm a ""tall big booty bitch"" wtf lol &#128557;&#128557;&#128557;&#128514;&#128514;",rt tall big booti bitch wtf lol
19807,3,0,3,0,1,RT @ortiz_jaylene: It's 2:20 and me and Bruno still up in this bitch lol,rt bruno still bitch lol
19808,3,0,3,0,1,RT @ortiz_jaylene: Then I'm a loud outgoing bitch lol,rt loud outgo bitch lol
19809,3,0,3,0,1,RT @ortizjunior_: First I need some pussy tonight &#128525;&#128166;,rt first need pussi tonight
19810,3,0,0,3,2,RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,rt soup much better enough cracker crumbl make casserol
19811,6,1,5,0,1,"RT @ovgenocide: First off, fuck your bitch. And the click you claim.",rt first fuck bitch click claim
19812,3,0,3,0,1,RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya,rt tell ya busi ah bitch trust ya
19813,3,0,3,0,1,RT @p0psson: &#8220;@iamlexj_: Lastnight &#128582;&#127825; #HalloweenCostume http://t.co/2UzOH6FRzG&#8221; hoe that's your work outfit,rt lastnight halloweencostum hoe work outfit
19814,3,1,0,2,2,"RT @p_w_sterne: @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench",rt one way skin monkey barack bushmeat obama
19815,3,0,3,0,1,RT @paidinfull_4: &#8220;@brennonthekidd_: what would u do? .. &#128561; http://t.co/RisLnwWIeR&#8221;kick that bitch down the stairs!,rt would u kick bitch stair
19816,3,0,3,0,1,RT @paigelebeau1: It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;,rt unfortun everyon think bitch even meet chronicbitchfac sorryimscari
19817,6,1,2,3,2,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,rt wow accord tweet obama must uncl tom
19818,3,0,3,0,1,RT @pandaapussy: The day I have clear skin will be the day I'm the happiest cockiest bitch alive,rt day clear skin day happiest cockiest bitch aliv
19819,3,0,2,1,1,RT @papichuIo: My soul mate probably some ho around the corner,rt soul mate probabl ho around corner
19820,3,0,2,1,1,"RT @papigabs: where's the girl I could pack this bowl with? I know u out there hoe, quit playing",rt girl could pack bowl know u hoe quit play
19821,3,1,2,0,1,RT @papo_fonseca: Niqqas talk more then bitches these days.,rt niqqa talk bitch day
19822,3,0,3,0,1,RT @patbeeh95: @iDocLyfe Rick James ain't even slap his bitches that hard,rt rick jame even slap bitch hard
19823,3,0,0,3,2,RT @pattonoswalt: Who spotted the looming yellow crown on tonight's #TrueDetective? http://t.co/MUa60ppVeL,rt spot loom yellow crown tonight truedetect
19824,3,0,1,2,2,RT @paul_lander: Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,rt charli sheen engag porn star one think lot better
19825,3,0,0,3,2,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou.",rt yesterday cage bird sang blue rip mayaangel
19826,3,0,0,3,2,RT @paulabruederle: Some birds aren't meant to be caged,rt bird meant cage
19827,3,0,3,0,1,RT @paullowry42: @gingerash2013 lol and your response was bitch do I like pregnant?,rt lol respons bitch like pregnant
19828,3,0,3,0,1,"RT @paymon_d: Legendary year. RT @1stName_Bravo: Speaking of '09, that years pussy was phenomenal.",rt legendari year rt speak year pussi phenomen
19829,3,0,3,0,1,RT @peaceloveweed_: These hoes want my belvita http://t.co/DCVveTxeQ1,rt hoe want belvita
19830,3,0,0,3,2,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",rt dear god make bird fli far far far away
19831,3,0,3,0,1,"RT @peeper1016: If preferring to be barefoot makes me a basic bitch, sign me up. Do I get a free Mason jar?",rt prefer barefoot make basic bitch sign get free mason jar
19832,6,0,6,0,1,"RT @peidroh: when you tell the chick-fil-a cashier thank you, but that bitch don't say ""my pleasure"" http://t.co/85swWYxMNz",rt tell chick fil cashier thank bitch say pleasur
19833,3,0,0,3,2,"RT @pekholt: Raven Symone's hair be like, ""I'm not colored, I'm American."" http://t.co/mkx0d4bh2Q",rt raven symon hair like not color american
19834,3,0,0,3,2,RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,rt might call second summer song minut trash
19835,3,0,3,0,1,"RT @petertrvjillo: Listen here you beautiful bitch, I'm about to fuck you up with some truth.",rt listen beauti bitch fuck truth
19836,3,0,1,2,2,"RT @pgammo: In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for.""",rt yanke draft room huge pictur greg campbel messag makeup look
19837,3,0,0,3,2,"RT @pgammo: Run Differentials:Mets -14, Yankees -32.",rt run differenti met yanke
19838,3,0,0,3,2,RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,rt yanke four straight shane green start speak stabil season starter emergen
19839,3,0,3,0,1,RT @phatsyeo215: these bitches ain't real. &#128514;,rt bitch real
19840,3,0,3,0,1,"RT @philiciaaaa: mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.&#8230;",rt mcm bc tomorrow month fuck everyon said last prove bitch wrong
19841,3,1,2,0,1,RT @phishlicia: @tropicaldrew_ not about you fag. I miss you like crazy &#128553;&#10084;&#65039;,rt not fag miss like crazi
19842,3,0,3,0,1,RT @phishlicia: Ocho is approaching bitches,rt ocho approach bitch
19843,3,1,2,0,1,RT @pipethefckdown_: People who focus on skin tones for dating someone are fucking retarded and brainwashed. &#128076;,rt peopl focu skin tone date someon fuck retard brainwash
19844,3,1,2,0,1,RT @pissyopants1: Man robin thicke all on black tv trying to get that pussy back,rt man robin thick black tv tri get pussi back
19845,3,0,3,0,1,RT @pocahontias__: Idc about yall bitches yo,rt idc yall bitch yo
19846,3,1,2,0,1,"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea",rt im laugh hard lay un loyalist ho plea
19847,3,0,0,3,2,"RT @politico: Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http://t.co/oeVMKOQH9S http://t.co/hi56c9N&#8230;",rt republican rick scott reelect flgov defeat democrat charli crist
19848,6,0,6,0,1,RT @poloPowell: All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight. &#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;,rt tha bad bitch need go concert bham tonight
